시도코드,시도,구시군코드,구시군,읍면동명,투표구번호,ps_name_key,ps_name_key_alt,placeName,addr,확정선거인수,확정_50pct_기준장수,확정_60pct_기준장수,확정_70pct_기준장수,확정_선거인수_전국분위,확정_선거인수_구시군분위,확정_선거인수_동분위,동_실제투표수,추정_투표소비율,추정_선거일투표수,추정_50pct초과여부,추정_배부기준대비초과량,추정값_주의,라벨_부족확인,라벨_투표중단,라벨_부족구시군
1100,서울특별시,1101,종로구,이화동,제2투,이화동제2투,,"이화동주민센터(4층, 다목적실)",서울특별시 종로구 이화장길 33 (이화동),3335.0,1667,2001,2334,0.55,0.5789,0.5,2346,0.4971,1166.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1101,종로구,혜화동,제1투,혜화동제1투,혜화동투표소,"올림픽기념국민생활관(1층, 로비)",서울특별시 종로구 성균관로 91 (혜화동),3627.0,1813,2176,2538,0.6381,0.8421,1.0,5407,0.2477,1339.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1101,종로구,혜화동,제2투,혜화동제2투,,"혜화동주민센터(2층, 혜화홀)",서울특별시 종로구 혜화로 12 (혜화동),3408.0,1704,2044,2385,0.5732,0.7368,0.8,5407,0.2328,1259.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1101,종로구,혜화동,제3투,혜화동제3투,,"혜화동주민센터(지하1층, 다목적실)",서울특별시 종로구 혜화로 12 (혜화동),3200.0,1600,1920,2240,0.5127,0.5263,0.6,5407,0.2186,1182.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1101,종로구,혜화동,제4투,혜화동제4투,,"종로구 육아종합지원센터(4층, 다목적교육실)",서울특별시 종로구 성균관로1길 6-3 (명륜3가),2370.0,1185,1422,1659,0.3059,0.2105,0.4,5407,0.1619,875.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1101,종로구,혜화동,제5투,혜화동제5투,,"명륜동 와룡문화센터(5층, 국학도서관)",서울특별시 종로구 명륜길 26 (명륜3가),2035.0,1017,1221,1424,0.2418,0.0526,0.2,5407,0.139,752.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,False
1100,서울특별시,1102,중구,신당제5동,제1투,신당제5동제1투,신당제5동투표소,"신당제5동주민센터(3층, 강당)",서울특별시 중구 다산로44길 85 (신당동),2606.0,1303,1563,1824,0.3577,0.5,0.6667,3108,0.2823,877.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,신당제5동,제2투,신당제5동제2투,,"유락종합사회복지관(지하1층, 소체육실)",서울특별시 중구 퇴계로 460 (신당동),4171.0,2085,2502,2919,0.7816,0.9667,1.0,3108,0.4519,1405.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,신당제5동,제3투,신당제5동제3투,,한진해모로아파트 경로당(1층),"서울특별시 중구 왕십리로39길 30 (신당동, 한진해모로)",2453.0,1226,1471,1717,0.3242,0.4667,0.3333,3108,0.2658,826.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,동화동,제1투,동화동제1투,동화동투표소,"동화동주민센터(1층, 작은도서관)",서울특별시 중구 다산로36길 100 (신당동),1560.0,780,936,1092,0.1644,0.1,0.25,3595,0.1787,642.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,동화동,제2투,동화동제2투,,"동화동주민센터(지하1층, 대강당)",서울특별시 중구 다산로36길 100 (신당동),2423.0,1211,1453,1696,0.3177,0.4333,0.75,3595,0.2775,998.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,동화동,제3투,동화동제3투,,"중구 육아종합지원센터(지하1층, 세미나실)",서울특별시 중구 다산로32길 5 (신당동),2792.0,1396,1675,1954,0.4043,0.6,1.0,3595,0.3198,1150.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,동화동,제4투,동화동제4투,,동화동구립경로당(1층),서울특별시 중구 퇴계로80길 52 (신당동),1955.0,977,1173,1368,0.2274,0.2,0.5,3595,0.2239,805.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,황학동,제1투,황학동제1투,황학동투표소,"황학동주민센터(4층, 강당)",서울특별시 중구 난계로11길 52 (황학동),5110.0,2555,3066,3577,0.925,1.0,1.0,4758,0.4122,1961.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,황학동,제2투,황학동제2투,,"황학동주민센터(1층, 북카페)",서울특별시 중구 난계로11길 52 (황학동),3643.0,1821,2185,2550,0.6425,0.8833,0.5,4758,0.2939,1398.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,황학동,제3투,황학동제3투,,"롯데캐슬베네치아 102동(7층, 다용도실)","서울특별시 중구 청계천로 400 (황학동, 롯데캐슬베네치아)",3643.0,1821,2185,2550,0.6425,0.8833,0.5,4758,0.2939,1398.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,회현동,제1투,회현동제1투,회현동투표소,"회현동주민센터(3층, 강당)",서울특별시 중구 퇴계로8길 46 (회현동1가),3336.0,1668,2001,2335,0.5502,0.7667,1.0,1378,0.853,1175.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,회현동,제2투,회현동제2투,,"해든센터(2층, 모두의 거실)",서울특별시 중구 후암로60길 21 (남대문로5가),575.0,287,345,402,0.0288,0.0667,0.5,1378,0.147,203.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,필동,제1투,필동제1투,필동투표소,"필동주민센터(2층, 강당)",서울특별시 중구 퇴계로36길 42 (필동2가),1874.0,937,1124,1311,0.2144,0.1667,0.5,1498,0.4546,681.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,필동,제2투,필동제2투,,"필동경로당(1층, 할머니방)",서울특별시 중구 필동로 11 (필동2가),2248.0,1124,1348,1573,0.2798,0.4,1.0,1498,0.5454,817.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,장충동,제1투,장충동제1투,장충동투표소,"장충동주민센터(5층, 대강당)",서울특별시 중구 장충단로8길 22 (장충동1가),2182.0,1091,1309,1527,0.2661,0.3333,1.0,1604,0.5002,802.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,장충동,제2투,장충동제2투,,"충무초등학교(3층, 대강당)",서울특별시 중구 퇴계로50길 13 (장충동2가),2180.0,1090,1308,1526,0.2659,0.3,0.5,1604,0.4998,802.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,다산동,제1투,다산동제1투,다산동투표소,"다산동주민센터(1층, 대강당)",서울특별시 중구 동호로15길 50 (신당동),3120.0,1560,1872,2184,0.4908,0.7333,0.75,4453,0.257,1144.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,다산동,제2투,다산동제2투,,"장충초등학교 별관동 소강당(1층, 소체육실)",서울특별시 중구 청구로17길 40 (신당동),3338.0,1669,2002,2336,0.5507,0.8,1.0,4453,0.275,1225.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,다산동,제3투,다산동제3투,,"장충고등학교 화승관(1층, 다목적강의실)",서울특별시 중구 동호로15길 93 (신당동),2708.0,1354,1624,1895,0.3839,0.5667,0.25,4453,0.2231,993.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,다산동,제4투,다산동제4투,,"장수경로당(1층, 할머니방)",서울특별시 중구 동호로11다길 18 (신당동),2974.0,1487,1784,2081,0.4537,0.6667,0.5,4453,0.245,1091.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,약수동,제1투,약수동제1투,약수동투표소,"약수동주민센터(4층, 강당)",서울특별시 중구 다산로 92 (신당동),2103.0,1051,1261,1472,0.2525,0.2667,0.2,6500,0.1461,950.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,약수동,제2투,약수동제2투,,"동호경로당(1층, 할아버지방)",서울특별시 중구 동호로8길 42-22 (신당동),2228.0,1114,1336,1559,0.2765,0.3667,0.4,6500,0.1548,1006.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,약수동,제3투,약수동제3투,,"남산타운아파트 관리동(1층, 입주자대표회의실)",서울특별시 중구 다산로 32 (신당동),3649.0,1824,2189,2554,0.6445,0.9333,1.0,6500,0.2535,1648.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,약수동,제4투,약수동제4투,,"남산타운아파트 25동(1층, 25동 복지관)",서울특별시 중구 다산로 32 (신당동),3567.0,1783,2140,2496,0.6213,0.8333,0.8,6500,0.2478,1611.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,약수동,제5투,약수동제5투,,"중구청소년센터(지하1층, 청소년활동공간)",서울특별시 중구 동호로5길 19 (신당동),2848.0,1424,1708,1993,0.4192,0.6333,0.6,6500,0.1978,1286.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,청구동,제1투,청구동제1투,청구동투표소,청구초등학교 야구부실내훈련장(1층),서울특별시 중구 다산로 170 (신당동),263.0,131,157,184,0.0078,0.0333,0.2,4696,0.027,127.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,청구동,제2투,청구동제2투,,"청구노인복지센터(지하1층, 어울림실)",서울특별시 중구 청구로3길 69 (신당동),1860.0,930,1116,1302,0.2126,0.1333,0.4,4696,0.1907,896.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,청구동,제3투,청구동제3투,,(구)약수유치원(1층),서울특별시 중구 동호로10길 30 (신당동),2608.0,1304,1564,1825,0.3585,0.5333,0.8,4696,0.2674,1256.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
1100,서울특별시,1102,중구,청구동,제4투,청구동제4투,,약수하이츠경로당(1층),서울특별시 중구 동호로10길 30 (신당동),2008.0,1004,1204,1405,0.237,0.2333,0.6,4696,0.2059,967.0,False,0.0,BIPB02는 선거인명부 확정상황 기준이며 실제 투표용지 배부량과 동일하지 않음. 투표소별 실제 선거일 투표수는 미공개이므로 추정 투표수는 동 단위 투표수를 선거인수 비율로 배분한 값이며 실측값이 아님. 배부 기준 초과 여부는 추정값 기반이며 실제 부족을 확정하지 않음.,False,False,True
